taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
3387,59,22,236299,URMA_WRITE,1,0ns,45,44
3388,60,17,236299,URMA_WRITE,1,0ns,45,44
3389,61,16,236299,URMA_WRITE,1,0ns,45,44
3390,62,19,236299,URMA_WRITE,1,0ns,45,44
3391,63,18,236299,URMA_WRITE,1,0ns,45,44
3392,0,46,236299,URMA_WRITE,1,0ns,46,45
3393,1,47,236299,URMA_WRITE,1,0ns,46,45
3394,2,44,236299,URMA_WRITE,1,0ns,46,45
3395,3,45,236299,URMA_WRITE,1,0ns,46,45
3396,4,42,236299,URMA_WRITE,1,0ns,46,45
3397,5,43,236299,URMA_WRITE,1,0ns,46,45
3398,6,40,236299,URMA_WRITE,1,0ns,46,45
3399,7,41,236299,URMA_WRITE,1,0ns,46,45
3400,8,38,236299,URMA_WRITE,1,0ns,46,45
3401,9,39,236299,URMA_WRITE,1,0ns,46,45
3402,10,36,236299,URMA_WRITE,1,0ns,46,45
3403,11,37,236299,URMA_WRITE,1,0ns,46,45
3404,12,34,236299,URMA_WRITE,1,0ns,46,45
3405,13,35,236299,URMA_WRITE,1,0ns,46,45
3406,14,32,236299,URMA_WRITE,1,0ns,46,45
3407,15,33,236299,URMA_WRITE,1,0ns,46,45
3408,16,62,236299,URMA_WRITE,1,0ns,46,45
3409,17,63,236299,URMA_WRITE,1,0ns,46,45
3410,18,60,236299,URMA_WRITE,1,0ns,46,45
3411,19,61,236299,URMA_WRITE,1,0ns,46,45
3412,20,58,236299,URMA_WRITE,1,0ns,46,45
3413,21,59,236299,URMA_WRITE,1,0ns,46,45
3414,22,56,236299,URMA_WRITE,1,0ns,46,45
3415,23,57,236299,URMA_WRITE,1,0ns,46,45
3416,24,54,236299,URMA_WRITE,1,0ns,46,45
3417,25,55,236299,URMA_WRITE,1,0ns,46,45
3418,26,52,236299,URMA_WRITE,1,0ns,46,45
3419,27,53,236299,URMA_WRITE,1,0ns,46,45
3420,28,50,236299,URMA_WRITE,1,0ns,46,45
3421,29,51,236299,URMA_WRITE,1,0ns,46,45
3422,30,48,236299,URMA_WRITE,1,0ns,46,45
3423,31,49,236299,URMA_WRITE,1,0ns,46,45
3424,32,14,236299,URMA_WRITE,1,0ns,46,45
3425,33,15,236299,URMA_WRITE,1,0ns,46,45
3426,34,12,236299,URMA_WRITE,1,0ns,46,45
3427,35,13,236299,URMA_WRITE,1,0ns,46,45
3428,36,10,236299,URMA_WRITE,1,0ns,46,45
3429,37,11,236299,URMA_WRITE,1,0ns,46,45
3430,38,8,236299,URMA_WRITE,1,0ns,46,45
3431,39,9,236299,URMA_WRITE,1,0ns,46,45
3432,40,6,236299,URMA_WRITE,1,0ns,46,45
3433,41,7,236299,URMA_WRITE,1,0ns,46,45
3434,42,4,236299,URMA_WRITE,1,0ns,46,45
3435,43,5,236299,URMA_WRITE,1,0ns,46,45
3436,44,2,236299,URMA_WRITE,1,0ns,46,45
3437,45,3,236299,URMA_WRITE,1,0ns,46,45
3438,46,0,236299,URMA_WRITE,1,0ns,46,45
3439,47,1,236299,URMA_WRITE,1,0ns,46,45
3440,48,30,236299,URMA_WRITE,1,0ns,46,45
3441,49,31,236299,URMA_WRITE,1,0ns,46,45
3442,50,28,236299,URMA_WRITE,1,0ns,46,45
3443,51,29,236299,URMA_WRITE,1,0ns,46,45
3444,52,26,236299,URMA_WRITE,1,0ns,46,45
3445,53,27,236299,URMA_WRITE,1,0ns,46,45
3446,54,24,236299,URMA_WRITE,1,0ns,46,45
3447,55,25,236299,URMA_WRITE,1,0ns,46,45
3448,56,22,236299,URMA_WRITE,1,0ns,46,45
3449,57,23,236299,URMA_WRITE,1,0ns,46,45
3450,58,20,236299,URMA_WRITE,1,0ns,46,45
3451,59,21,236299,URMA_WRITE,1,0ns,46,45
3452,60,18,236299,URMA_WRITE,1,0ns,46,45
3453,61,19,236299,URMA_WRITE,1,0ns,46,45
3454,62,16,236299,URMA_WRITE,1,0ns,46,45
3455,63,17,236299,URMA_WRITE,1,0ns,46,45
3456,0,47,236299,URMA_WRITE,1,0ns,47,46
3457,1,46,236299,URMA_WRITE,1,0ns,47,46
3458,2,45,236299,URMA_WRITE,1,0ns,47,46
3459,3,44,236299,URMA_WRITE,1,0ns,47,46
3460,4,43,236299,URMA_WRITE,1,0ns,47,46
3461,5,42,236299,URMA_WRITE,1,0ns,47,46
3462,6,41,236299,URMA_WRITE,1,0ns,47,46
3463,7,40,236299,URMA_WRITE,1,0ns,47,46
3464,8,39,236299,URMA_WRITE,1,0ns,47,46
3465,9,38,236299,URMA_WRITE,1,0ns,47,46
3466,10,37,236299,URMA_WRITE,1,0ns,47,46
3467,11,36,236299,URMA_WRITE,1,0ns,47,46
3468,12,35,236299,URMA_WRITE,1,0ns,47,46
3469,13,34,236299,URMA_WRITE,1,0ns,47,46
3470,14,33,236299,URMA_WRITE,1,0ns,47,46
3471,15,32,236299,URMA_WRITE,1,0ns,47,46
3472,16,63,236299,URMA_WRITE,1,0ns,47,46
3473,17,62,236299,URMA_WRITE,1,0ns,47,46
3474,18,61,236299,URMA_WRITE,1,0ns,47,46
3475,19,60,236299,URMA_WRITE,1,0ns,47,46
3476,20,59,236299,URMA_WRITE,1,0ns,47,46
3477,21,58,236299,URMA_WRITE,1,0ns,47,46
3478,22,57,236299,URMA_WRITE,1,0ns,47,46
3479,23,56,236299,URMA_WRITE,1,0ns,47,46
3480,24,55,236299,URMA_WRITE,1,0ns,47,46
3481,25,54,236299,URMA_WRITE,1,0ns,47,46
3482,26,53,236299,URMA_WRITE,1,0ns,47,46
3483,27,52,236299,URMA_WRITE,1,0ns,47,46
3484,28,51,236299,URMA_WRITE,1,0ns,47,46
3485,29,50,236299,URMA_WRITE,1,0ns,47,46
3486,30,49,236299,URMA_WRITE,1,0ns,47,46
3487,31,48,236299,URMA_WRITE,1,0ns,47,46
3488,32,15,236299,URMA_WRITE,1,0ns,47,46
3489,33,14,236299,URMA_WRITE,1,0ns,47,46
3490,34,13,236299,URMA_WRITE,1,0ns,47,46
3491,35,12,236299,URMA_WRITE,1,0ns,47,46
3492,36,11,236299,URMA_WRITE,1,0ns,47,46
3493,37,10,236299,URMA_WRITE,1,0ns,47,46
3494,38,9,236299,URMA_WRITE,1,0ns,47,46
3495,39,8,236299,URMA_WRITE,1,0ns,47,46
3496,40,7,236299,URMA_WRITE,1,0ns,47,46
3497,41,6,236299,URMA_WRITE,1,0ns,47,46
3498,42,5,236299,URMA_WRITE,1,0ns,47,46
3499,43,4,236299,URMA_WRITE,1,0ns,47,46
3500,44,3,236299,URMA_WRITE,1,0ns,47,46
3501,45,2,236299,URMA_WRITE,1,0ns,47,46
3502,46,1,236299,URMA_WRITE,1,0ns,47,46
3503,47,0,236299,URMA_WRITE,1,0ns,47,46
3504,48,31,236299,URMA_WRITE,1,0ns,47,46
3505,49,30,236299,URMA_WRITE,1,0ns,47,46
3506,50,29,236299,URMA_WRITE,1,0ns,47,46
3507,51,28,236299,URMA_WRITE,1,0ns,47,46
3508,52,27,236299,URMA_WRITE,1,0ns,47,46
3509,53,26,236299,URMA_WRITE,1,0ns,47,46
3510,54,25,236299,URMA_WRITE,1,0ns,47,46
3511,55,24,236299,URMA_WRITE,1,0ns,47,46
3512,56,23,236299,URMA_WRITE,1,0ns,47,46
3513,57,22,236299,URMA_WRITE,1,0ns,47,46
3514,58,21,236299,URMA_WRITE,1,0ns,47,46
3515,59,20,236299,URMA_WRITE,1,0ns,47,46
3516,60,19,236299,URMA_WRITE,1,0ns,47,46
3517,61,18,236299,URMA_WRITE,1,0ns,47,46
3518,62,17,236299,URMA_WRITE,1,0ns,47,46
3519,63,16,236299,URMA_WRITE,1,0ns,47,46
3520,0,48,236299,URMA_WRITE,1,0ns,48,47
3521,1,49,236299,URMA_WRITE,1,0ns,48,47
3522,2,50,236299,URMA_WRITE,1,0ns,48,47
3523,3,51,236299,URMA_WRITE,1,0ns,48,47
3524,4,52,236299,URMA_WRITE,1,0ns,48,47
3525,5,53,236299,URMA_WRITE,1,0ns,48,47
3526,6,54,236299,URMA_WRITE,1,0ns,48,47
3527,7,55,236299,URMA_WRITE,1,0ns,48,47
3528,8,56,236299,URMA_WRITE,1,0ns,48,47
3529,9,57,236299,URMA_WRITE,1,0ns,48,47
3530,10,58,236299,URMA_WRITE,1,0ns,48,47
3531,11,59,236299,URMA_WRITE,1,0ns,48,47
3532,12,60,236299,URMA_WRITE,1,0ns,48,47
3533,13,61,236299,URMA_WRITE,1,0ns,48,47
3534,14,62,236299,URMA_WRITE,1,0ns,48,47
3535,15,63,236299,URMA_WRITE,1,0ns,48,47
3536,16,32,236299,URMA_WRITE,1,0ns,48,47
3537,17,33,236299,URMA_WRITE,1,0ns,48,47
3538,18,34,236299,URMA_WRITE,1,0ns,48,47
3539,19,35,236299,URMA_WRITE,1,0ns,48,47
3540,20,36,236299,URMA_WRITE,1,0ns,48,47
3541,21,37,236299,URMA_WRITE,1,0ns,48,47
3542,22,38,236299,URMA_WRITE,1,0ns,48,47
3543,23,39,236299,URMA_WRITE,1,0ns,48,47
3544,24,40,236299,URMA_WRITE,1,0ns,48,47
3545,25,41,236299,URMA_WRITE,1,0ns,48,47
3546,26,42,236299,URMA_WRITE,1,0ns,48,47
3547,27,43,236299,URMA_WRITE,1,0ns,48,47
3548,28,44,236299,URMA_WRITE,1,0ns,48,47
3549,29,45,236299,URMA_WRITE,1,0ns,48,47
3550,30,46,236299,URMA_WRITE,1,0ns,48,47
3551,31,47,236299,URMA_WRITE,1,0ns,48,47
3552,32,16,236299,URMA_WRITE,1,0ns,48,47
3553,33,17,236299,URMA_WRITE,1,0ns,48,47
3554,34,18,236299,URMA_WRITE,1,0ns,48,47
3555,35,19,236299,URMA_WRITE,1,0ns,48,47
3556,36,20,236299,URMA_WRITE,1,0ns,48,47
3557,37,21,236299,URMA_WRITE,1,0ns,48,47
3558,38,22,236299,URMA_WRITE,1,0ns,48,47
3559,39,23,236299,URMA_WRITE,1,0ns,48,47
3560,40,24,236299,URMA_WRITE,1,0ns,48,47
3561,41,25,236299,URMA_WRITE,1,0ns,48,47
3562,42,26,236299,URMA_WRITE,1,0ns,48,47
3563,43,27,236299,URMA_WRITE,1,0ns,48,47
3564,44,28,236299,URMA_WRITE,1,0ns,48,47
3565,45,29,236299,URMA_WRITE,1,0ns,48,47
3566,46,30,236299,URMA_WRITE,1,0ns,48,47
3567,47,31,236299,URMA_WRITE,1,0ns,48,47
3568,48,0,236299,URMA_WRITE,1,0ns,48,47
3569,49,1,236299,URMA_WRITE,1,0ns,48,47
3570,50,2,236299,URMA_WRITE,1,0ns,48,47
3571,51,3,236299,URMA_WRITE,1,0ns,48,47
3572,52,4,236299,URMA_WRITE,1,0ns,48,47
3573,53,5,236299,URMA_WRITE,1,0ns,48,47
3574,54,6,236299,URMA_WRITE,1,0ns,48,47
3575,55,7,236299,URMA_WRITE,1,0ns,48,47
3576,56,8,236299,URMA_WRITE,1,0ns,48,47
3577,57,9,236299,URMA_WRITE,1,0ns,48,47
3578,58,10,236299,URMA_WRITE,1,0ns,48,47
3579,59,11,236299,URMA_WRITE,1,0ns,48,47
3580,60,12,236299,URMA_WRITE,1,0ns,48,47
3581,61,13,236299,URMA_WRITE,1,0ns,48,47
3582,62,14,236299,URMA_WRITE,1,0ns,48,47
3583,63,15,236299,URMA_WRITE,1,0ns,48,47
3584,0,49,236299,URMA_WRITE,1,0ns,49,48
3585,1,48,236299,URMA_WRITE,1,0ns,49,48
3586,2,51,236299,URMA_WRITE,1,0ns,49,48
3587,3,50,236299,URMA_WRITE,1,0ns,49,48
3588,4,53,236299,URMA_WRITE,1,0ns,49,48
3589,5,52,236299,URMA_WRITE,1,0ns,49,48
3590,6,55,236299,URMA_WRITE,1,0ns,49,48
3591,7,54,236299,URMA_WRITE,1,0ns,49,48
3592,8,57,236299,URMA_WRITE,1,0ns,49,48
3593,9,56,236299,URMA_WRITE,1,0ns,49,48
3594,10,59,236299,URMA_WRITE,1,0ns,49,48
3595,11,58,236299,URMA_WRITE,1,0ns,49,48
3596,12,61,236299,URMA_WRITE,1,0ns,49,48
3597,13,60,236299,URMA_WRITE,1,0ns,49,48
3598,14,63,236299,URMA_WRITE,1,0ns,49,48
3599,15,62,236299,URMA_WRITE,1,0ns,49,48
3600,16,33,236299,URMA_WRITE,1,0ns,49,48
3601,17,32,236299,URMA_WRITE,1,0ns,49,48
3602,18,35,236299,URMA_WRITE,1,0ns,49,48
3603,19,34,236299,URMA_WRITE,1,0ns,49,48
3604,20,37,236299,URMA_WRITE,1,0ns,49,48
3605,21,36,236299,URMA_WRITE,1,0ns,49,48
3606,22,39,236299,URMA_WRITE,1,0ns,49,48
3607,23,38,236299,URMA_WRITE,1,0ns,49,48
3608,24,41,236299,URMA_WRITE,1,0ns,49,48
3609,25,40,236299,URMA_WRITE,1,0ns,49,48
3610,26,43,236299,URMA_WRITE,1,0ns,49,48
3611,27,42,236299,URMA_WRITE,1,0ns,49,48
3612,28,45,236299,URMA_WRITE,1,0ns,49,48
3613,29,44,236299,URMA_WRITE,1,0ns,49,48
3614,30,47,236299,URMA_WRITE,1,0ns,49,48
3615,31,46,236299,URMA_WRITE,1,0ns,49,48
3616,32,17,236299,URMA_WRITE,1,0ns,49,48
3617,33,16,236299,URMA_WRITE,1,0ns,49,48
3618,34,19,236299,URMA_WRITE,1,0ns,49,48
3619,35,18,236299,URMA_WRITE,1,0ns,49,48
3620,36,21,236299,URMA_WRITE,1,0ns,49,48
3621,37,20,236299,URMA_WRITE,1,0ns,49,48
3622,38,23,236299,URMA_WRITE,1,0ns,49,48
3623,39,22,236299,URMA_WRITE,1,0ns,49,48
3624,40,25,236299,URMA_WRITE,1,0ns,49,48
3625,41,24,236299,URMA_WRITE,1,0ns,49,48
3626,42,27,236299,URMA_WRITE,1,0ns,49,48
3627,43,26,236299,URMA_WRITE,1,0ns,49,48
3628,44,29,236299,URMA_WRITE,1,0ns,49,48
3629,45,28,236299,URMA_WRITE,1,0ns,49,48
3630,46,31,236299,URMA_WRITE,1,0ns,49,48
3631,47,30,236299,URMA_WRITE,1,0ns,49,48
3632,48,1,236299,URMA_WRITE,1,0ns,49,48
3633,49,0,236299,URMA_WRITE,1,0ns,49,48
3634,50,3,236299,URMA_WRITE,1,0ns,49,48
3635,51,2,236299,URMA_WRITE,1,0ns,49,48
3636,52,5,236299,URMA_WRITE,1,0ns,49,48
3637,53,4,236299,URMA_WRITE,1,0ns,49,48
3638,54,7,236299,URMA_WRITE,1,0ns,49,48
3639,55,6,236299,URMA_WRITE,1,0ns,49,48
3640,56,9,236299,URMA_WRITE,1,0ns,49,48
3641,57,8,236299,URMA_WRITE,1,0ns,49,48
3642,58,11,236299,URMA_WRITE,1,0ns,49,48
3643,59,10,236299,URMA_WRITE,1,0ns,49,48
3644,60,13,236299,URMA_WRITE,1,0ns,49,48
3645,61,12,236299,URMA_WRITE,1,0ns,49,48
3646,62,15,236299,URMA_WRITE,1,0ns,49,48
3647,63,14,236299,URMA_WRITE,1,0ns,49,48
3648,0,50,236299,URMA_WRITE,1,0ns,50,49
3649,1,51,236299,URMA_WRITE,1,0ns,50,49
3650,2,48,236299,URMA_WRITE,1,0ns,50,49
3651,3,49,236299,URMA_WRITE,1,0ns,50,49
3652,4,54,236299,URMA_WRITE,1,0ns,50,49
3653,5,55,236299,URMA_WRITE,1,0ns,50,49
3654,6,52,236299,URMA_WRITE,1,0ns,50,49
3655,7,53,236299,URMA_WRITE,1,0ns,50,49
3656,8,58,236299,URMA_WRITE,1,0ns,50,49
3657,9,59,236299,URMA_WRITE,1,0ns,50,49
3658,10,56,236299,URMA_WRITE,1,0ns,50,49
3659,11,57,236299,URMA_WRITE,1,0ns,50,49
3660,12,62,236299,URMA_WRITE,1,0ns,50,49
3661,13,63,236299,URMA_WRITE,1,0ns,50,49
3662,14,60,236299,URMA_WRITE,1,0ns,50,49
3663,15,61,236299,URMA_WRITE,1,0ns,50,49
3664,16,34,236299,URMA_WRITE,1,0ns,50,49
3665,17,35,236299,URMA_WRITE,1,0ns,50,49
3666,18,32,236299,URMA_WRITE,1,0ns,50,49
3667,19,33,236299,URMA_WRITE,1,0ns,50,49
3668,20,38,236299,URMA_WRITE,1,0ns,50,49
3669,21,39,236299,URMA_WRITE,1,0ns,50,49
3670,22,36,236299,URMA_WRITE,1,0ns,50,49
3671,23,37,236299,URMA_WRITE,1,0ns,50,49
3672,24,42,236299,URMA_WRITE,1,0ns,50,49
3673,25,43,236299,URMA_WRITE,1,0ns,50,49
3674,26,40,236299,URMA_WRITE,1,0ns,50,49
3675,27,41,236299,URMA_WRITE,1,0ns,50,49
3676,28,46,236299,URMA_WRITE,1,0ns,50,49
3677,29,47,236299,URMA_WRITE,1,0ns,50,49
3678,30,44,236299,URMA_WRITE,1,0ns,50,49
3679,31,45,236299,URMA_WRITE,1,0ns,50,49
3680,32,18,236299,URMA_WRITE,1,0ns,50,49
3681,33,19,236299,URMA_WRITE,1,0ns,50,49
3682,34,16,236299,URMA_WRITE,1,0ns,50,49
3683,35,17,236299,URMA_WRITE,1,0ns,50,49
3684,36,22,236299,URMA_WRITE,1,0ns,50,49
3685,37,23,236299,URMA_WRITE,1,0ns,50,49
3686,38,20,236299,URMA_WRITE,1,0ns,50,49
3687,39,21,236299,URMA_WRITE,1,0ns,50,49
3688,40,26,236299,URMA_WRITE,1,0ns,50,49
3689,41,27,236299,URMA_WRITE,1,0ns,50,49
3690,42,24,236299,URMA_WRITE,1,0ns,50,49
3691,43,25,236299,URMA_WRITE,1,0ns,50,49
3692,44,30,236299,URMA_WRITE,1,0ns,50,49
3693,45,31,236299,URMA_WRITE,1,0ns,50,49
3694,46,28,236299,URMA_WRITE,1,0ns,50,49
3695,47,29,236299,URMA_WRITE,1,0ns,50,49
3696,48,2,236299,URMA_WRITE,1,0ns,50,49
3697,49,3,236299,URMA_WRITE,1,0ns,50,49
3698,50,0,236299,URMA_WRITE,1,0ns,50,49
3699,51,1,236299,URMA_WRITE,1,0ns,50,49
3700,52,6,236299,URMA_WRITE,1,0ns,50,49
3701,53,7,236299,URMA_WRITE,1,0ns,50,49
3702,54,4,236299,URMA_WRITE,1,0ns,50,49
3703,55,5,236299,URMA_WRITE,1,0ns,50,49
3704,56,10,236299,URMA_WRITE,1,0ns,50,49
3705,57,11,236299,URMA_WRITE,1,0ns,50,49
3706,58,8,236299,URMA_WRITE,1,0ns,50,49
3707,59,9,236299,URMA_WRITE,1,0ns,50,49
3708,60,14,236299,URMA_WRITE,1,0ns,50,49
3709,61,15,236299,URMA_WRITE,1,0ns,50,49
3710,62,12,236299,URMA_WRITE,1,0ns,50,49
3711,63,13,236299,URMA_WRITE,1,0ns,50,49
3712,0,51,236299,URMA_WRITE,1,0ns,51,50
3713,1,50,236299,URMA_WRITE,1,0ns,51,50
3714,2,49,236299,URMA_WRITE,1,0ns,51,50
3715,3,48,236299,URMA_WRITE,1,0ns,51,50
3716,4,55,236299,URMA_WRITE,1,0ns,51,50
3717,5,54,236299,URMA_WRITE,1,0ns,51,50
3718,6,53,236299,URMA_WRITE,1,0ns,51,50
3719,7,52,236299,URMA_WRITE,1,0ns,51,50
3720,8,59,236299,URMA_WRITE,1,0ns,51,50
3721,9,58,236299,URMA_WRITE,1,0ns,51,50
3722,10,57,236299,URMA_WRITE,1,0ns,51,50
3723,11,56,236299,URMA_WRITE,1,0ns,51,50
3724,12,63,236299,URMA_WRITE,1,0ns,51,50
3725,13,62,236299,URMA_WRITE,1,0ns,51,50
3726,14,61,236299,URMA_WRITE,1,0ns,51,50
3727,15,60,236299,URMA_WRITE,1,0ns,51,50
3728,16,35,236299,URMA_WRITE,1,0ns,51,50
3729,17,34,236299,URMA_WRITE,1,0ns,51,50
3730,18,33,236299,URMA_WRITE,1,0ns,51,50
3731,19,32,236299,URMA_WRITE,1,0ns,51,50
3732,20,39,236299,URMA_WRITE,1,0ns,51,50
3733,21,38,236299,URMA_WRITE,1,0ns,51,50
3734,22,37,236299,URMA_WRITE,1,0ns,51,50
3735,23,36,236299,URMA_WRITE,1,0ns,51,50
3736,24,43,236299,URMA_WRITE,1,0ns,51,50
3737,25,42,236299,URMA_WRITE,1,0ns,51,50
3738,26,41,236299,URMA_WRITE,1,0ns,51,50
3739,27,40,236299,URMA_WRITE,1,0ns,51,50
3740,28,47,236299,URMA_WRITE,1,0ns,51,50
3741,29,46,236299,URMA_WRITE,1,0ns,51,50
3742,30,45,236299,URMA_WRITE,1,0ns,51,50
3743,31,44,236299,URMA_WRITE,1,0ns,51,50
3744,32,19,236299,URMA_WRITE,1,0ns,51,50
3745,33,18,236299,URMA_WRITE,1,0ns,51,50
3746,34,17,236299,URMA_WRITE,1,0ns,51,50
3747,35,16,236299,URMA_WRITE,1,0ns,51,50
3748,36,23,236299,URMA_WRITE,1,0ns,51,50
3749,37,22,236299,URMA_WRITE,1,0ns,51,50
3750,38,21,236299,URMA_WRITE,1,0ns,51,50
3751,39,20,236299,URMA_WRITE,1,0ns,51,50
3752,40,27,236299,URMA_WRITE,1,0ns,51,50
3753,41,26,236299,URMA_WRITE,1,0ns,51,50
3754,42,25,236299,URMA_WRITE,1,0ns,51,50
3755,43,24,236299,URMA_WRITE,1,0ns,51,50
3756,44,31,236299,URMA_WRITE,1,0ns,51,50
3757,45,30,236299,URMA_WRITE,1,0ns,51,50
3758,46,29,236299,URMA_WRITE,1,0ns,51,50
3759,47,28,236299,URMA_WRITE,1,0ns,51,50
3760,48,3,236299,URMA_WRITE,1,0ns,51,50
3761,49,2,236299,URMA_WRITE,1,0ns,51,50
3762,50,1,236299,URMA_WRITE,1,0ns,51,50
3763,51,0,236299,URMA_WRITE,1,0ns,51,50
3764,52,7,236299,URMA_WRITE,1,0ns,51,50
3765,53,6,236299,URMA_WRITE,1,0ns,51,50
3766,54,5,236299,URMA_WRITE,1,0ns,51,50
3767,55,4,236299,URMA_WRITE,1,0ns,51,50
3768,56,11,236299,URMA_WRITE,1,0ns,51,50
3769,57,10,236299,URMA_WRITE,1,0ns,51,50
3770,58,9,236299,URMA_WRITE,1,0ns,51,50
3771,59,8,236299,URMA_WRITE,1,0ns,51,50
3772,60,15,236299,URMA_WRITE,1,0ns,51,50
3773,61,14,236299,URMA_WRITE,1,0ns,51,50
3774,62,13,236299,URMA_WRITE,1,0ns,51,50
3775,63,12,236299,URMA_WRITE,1,0ns,51,50
3776,0,52,236299,URMA_WRITE,1,0ns,52,51
3777,1,53,236299,URMA_WRITE,1,0ns,52,51
3778,2,54,236299,URMA_WRITE,1,0ns,52,51
3779,3,55,236299,URMA_WRITE,1,0ns,52,51
3780,4,48,236299,URMA_WRITE,1,0ns,52,51
3781,5,49,236299,URMA_WRITE,1,0ns,52,51
3782,6,50,236299,URMA_WRITE,1,0ns,52,51
3783,7,51,236299,URMA_WRITE,1,0ns,52,51
3784,8,60,236299,URMA_WRITE,1,0ns,52,51
3785,9,61,236299,URMA_WRITE,1,0ns,52,51
3786,10,62,236299,URMA_WRITE,1,0ns,52,51
3787,11,63,236299,URMA_WRITE,1,0ns,52,51
3788,12,56,236299,URMA_WRITE,1,0ns,52,51
3789,13,57,236299,URMA_WRITE,1,0ns,52,51
3790,14,58,236299,URMA_WRITE,1,0ns,52,51
3791,15,59,236299,URMA_WRITE,1,0ns,52,51
3792,16,36,236299,URMA_WRITE,1,0ns,52,51
3793,17,37,236299,URMA_WRITE,1,0ns,52,51
3794,18,38,236299,URMA_WRITE,1,0ns,52,51
3795,19,39,236299,URMA_WRITE,1,0ns,52,51
3796,20,32,236299,URMA_WRITE,1,0ns,52,51
3797,21,33,236299,URMA_WRITE,1,0ns,52,51
3798,22,34,236299,URMA_WRITE,1,0ns,52,51
3799,23,35,236299,URMA_WRITE,1,0ns,52,51
3800,24,44,236299,URMA_WRITE,1,0ns,52,51
3801,25,45,236299,URMA_WRITE,1,0ns,52,51
3802,26,46,236299,URMA_WRITE,1,0ns,52,51
3803,27,47,236299,URMA_WRITE,1,0ns,52,51
3804,28,40,236299,URMA_WRITE,1,0ns,52,51
3805,29,41,236299,URMA_WRITE,1,0ns,52,51
3806,30,42,236299,URMA_WRITE,1,0ns,52,51
3807,31,43,236299,URMA_WRITE,1,0ns,52,51
3808,32,20,236299,URMA_WRITE,1,0ns,52,51
3809,33,21,236299,URMA_WRITE,1,0ns,52,51
3810,34,22,236299,URMA_WRITE,1,0ns,52,51
3811,35,23,236299,URMA_WRITE,1,0ns,52,51
3812,36,16,236299,URMA_WRITE,1,0ns,52,51
3813,37,17,236299,URMA_WRITE,1,0ns,52,51
3814,38,18,236299,URMA_WRITE,1,0ns,52,51
3815,39,19,236299,URMA_WRITE,1,0ns,52,51
3816,40,28,236299,URMA_WRITE,1,0ns,52,51
3817,41,29,236299,URMA_WRITE,1,0ns,52,51
3818,42,30,236299,URMA_WRITE,1,0ns,52,51
3819,43,31,236299,URMA_WRITE,1,0ns,52,51
3820,44,24,236299,URMA_WRITE,1,0ns,52,51
3821,45,25,236299,URMA_WRITE,1,0ns,52,51
3822,46,26,236299,URMA_WRITE,1,0ns,52,51
3823,47,27,236299,URMA_WRITE,1,0ns,52,51
3824,48,4,236299,URMA_WRITE,1,0ns,52,51
3825,49,5,236299,URMA_WRITE,1,0ns,52,51
3826,50,6,236299,URMA_WRITE,1,0ns,52,51
3827,51,7,236299,URMA_WRITE,1,0ns,52,51
3828,52,0,236299,URMA_WRITE,1,0ns,52,51
3829,53,1,236299,URMA_WRITE,1,0ns,52,51
3830,54,2,236299,URMA_WRITE,1,0ns,52,51
3831,55,3,236299,URMA_WRITE,1,0ns,52,51
3832,56,12,236299,URMA_WRITE,1,0ns,52,51
3833,57,13,236299,URMA_WRITE,1,0ns,52,51
3834,58,14,236299,URMA_WRITE,1,0ns,52,51
3835,59,15,236299,URMA_WRITE,1,0ns,52,51
3836,60,8,236299,URMA_WRITE,1,0ns,52,51
3837,61,9,236299,URMA_WRITE,1,0ns,52,51
3838,62,10,236299,URMA_WRITE,1,0ns,52,51
3839,63,11,236299,URMA_WRITE,1,0ns,52,51
3840,0,53,236299,URMA_WRITE,1,0ns,53,52
3841,1,52,236299,URMA_WRITE,1,0ns,53,52
3842,2,55,236299,URMA_WRITE,1,0ns,53,52
3843,3,54,236299,URMA_WRITE,1,0ns,53,52
3844,4,49,236299,URMA_WRITE,1,0ns,53,52
3845,5,48,236299,URMA_WRITE,1,0ns,53,52
3846,6,51,236299,URMA_WRITE,1,0ns,53,52
3847,7,50,236299,URMA_WRITE,1,0ns,53,52
3848,8,61,236299,URMA_WRITE,1,0ns,53,52
3849,9,60,236299,URMA_WRITE,1,0ns,53,52
3850,10,63,236299,URMA_WRITE,1,0ns,53,52
3851,11,62,236299,URMA_WRITE,1,0ns,53,52
3852,12,57,236299,URMA_WRITE,1,0ns,53,52
3853,13,56,236299,URMA_WRITE,1,0ns,53,52
3854,14,59,236299,URMA_WRITE,1,0ns,53,52
3855,15,58,236299,URMA_WRITE,1,0ns,53,52
3856,16,37,236299,URMA_WRITE,1,0ns,53,52
3857,17,36,236299,URMA_WRITE,1,0ns,53,52
3858,18,39,236299,URMA_WRITE,1,0ns,53,52
3859,19,38,236299,URMA_WRITE,1,0ns,53,52
3860,20,33,236299,URMA_WRITE,1,0ns,53,52
3861,21,32,236299,URMA_WRITE,1,0ns,53,52
3862,22,35,236299,URMA_WRITE,1,0ns,53,52
3863,23,34,236299,URMA_WRITE,1,0ns,53,52
3864,24,45,236299,URMA_WRITE,1,0ns,53,52
3865,25,44,236299,URMA_WRITE,1,0ns,53,52
3866,26,47,236299,URMA_WRITE,1,0ns,53,52
3867,27,46,236299,URMA_WRITE,1,0ns,53,52
